1,2.0058649196929768,-1.6673650798336048
1,-1.2623228331841285,3.390748110235362
1,-2.560789550155828,-1.6627664532829094
1,2.3200780559463956,-1.2790319374208603
1,4.7106763921420285,-1.472328562165949
1,-4.8957808291803895,-2.9782162350914723
1,-3.226133648615527,1.6600010213948622
1,-2.4682940118329557,-2.2262660059014556
1,-2.0095306961451733,3.2936379486976737
1,2.6659076307963816,-3.454208859895067
1,-1.5865165529470004,3.0212726838103956
1,1.1496930866937412,3.127567493824495
1,2.409569804648509,2.8009772480108426
1,-4.646341012577004,-3.0692925259323025
1,2.0219011538897464,3.428666558715727
2,2.813474884525936,0.09716083621819349
2,3.903267096896881,-1.1905193666375338
2,2.7951810149747587,1.8684698952555423
2,2.9731349121941184,-0.208086676712967
2,2.896573163027508,0.7717352118613869
2,-3.971775962615913,-2.638831515063092
2,-1.8695748541740402,3.0128276960559797
2,-2.1855989277322414,2.377768568426269
2,2.906734098094057,0.8149000216655664
2,2.607577761398414,2.779018134438593
2,-1.7822659330336466,3.0960539143519314
2,3.274785306037667,0.7879184807302954
2,2.399199374499265,2.852541091504272
2,-3.5691840498388228,-2.735452720222739
2,3.128552454842181,-1.9228373946938682
3,3.2048664104601645,1.6043467235792754
3,2.601916560169941,1.9492129343782085
3,2.6883443569225483,2.6757255455681177
3,2.9889426920515487,1.6939941801058964
3,3.2745233714187,2.0664310500651455
3,2.7855589498741984,2.6423471559050435
3,-3.6050042557255697,-2.6897828850345924
3,2.995939512651776,1.6789360468917407
3,2.788413336879506,2.158525005617994
3,2.4986968919642476,1.868591145596442
3,3.3732141331028753,1.22552927731257
3,3.0031053149192584,1.8714717787169877
3,3.368727165369932,-1.5031369777716845
3,2.650289507467033,1.7283520304228324
3,2.7262256622984182,2.119449558840606
4,3.085771296544671,1.5442722332770675
4,3.0081847548241387,1.9499868929631432
4,2.8540803197410702,1.7908564878300646
4,2.9340077596931895,1.4961885698019115
4,3.068534829516761,1.9959872798813256
4,3.124921316510912,1.9092682435327435
4,2.9926998453398683,1.4796581785567118
4,2.7735457849983787,2.0396621632120233
4,2.841064701272029,2.260331530125872
4,3.0683091912263696,1.9504249901790938
4,3.162622402674849,1.870667339689536
4,3.0695682964511324,2.37442117977084
4,2.6505131381029132,2.013171482427726
4,2.6580789244753147,2.328122142768293
4,3.0990256277245107,2.0452825188420922
5,2.9263663307512853,1.972497941562733
5,2.897010264412715,2.0261729547466465
5,2.92421445088467,1.9729834527028323
5,3.0145597474688506,1.7877559439614652
5,3.1606492217817936,1.8902984645519652
5,3.101174426121542,1.8979973818914382
5,2.8347934155086834,1.9856841810623667
5,2.966117165735145,1.853190361906652
5,2.934649612198241,1.8893248349092744
5,2.9478207183225686,2.1266783550839183
5,2.8933685887942078,1.937373596899282
5,3.1164884525317698,1.7784011002187081
5,3.04620889768004,2.068909029618869
5,3.0849773957477478,2.0017638166478164
5,2.930730544306187,1.9420813274203026
6,2.9019909063423763,1.9949340751589817
6,3.0340351767266487,2.0856273624502433
6,2.936784405995182,1.9171398294703248
6,2.935323916569944,1.9028446749679457
6,2.9815775985201767,1.9363123519817567
6,2.947480136976227,2.1397168975155343
6,3.015497046758081,2.0820908690243205
6,2.909663244959164,2.008250249584554
6,3.0138068435778975,1.9430652225916998
6,3.0191843316382707,1.9705773296456703
6,3.0783584538548445,1.897304564205764
6,2.971378593780544,2.0782951131247884
6,2.917218340818027,2.0607201741322196
6,3.0483796822067775,2.0355519105134126
6,2.914444900659847,2.1049787979557237
7,2.9533952489245308,2.1602262525098226
7,2.9440635201960474,2.0369204167514097
7,2.9399947755382825,2.0333712793719836
7,2.9828584652328973,2.094827399982648
7,3.110666145276211,2.001027539784345
7,2.991713978769515,1.8674401414495791
7,2.948973643566044,2.0270996573094866
7,2.933101452825036,2.0396433947377006
7,3.02609213462845,2.0079727756680916
7,2.908930137297033,1.9800529153550064
7,3.0481461973512034,1.8483749877271072
7,3.096193976893595,1.9998807743280074
7,3.109406253396538,1.9336730694938922
7,2.9773635963056013,2.0537704996626527
7,2.996445544935099,2.078944653099364
8,3.0642440846895354,2.0207361636409673
8,3.086685142517085,1.9211164160201408
8,2.9728657070906666,2.066225974871932
8,2.9916286308676785,2.089533039036827
8,3.057756544506559,1.9429803437756694
8,2.960943948823632,1.992490093977632
8,2.97945845023311,1.8653099808328188
8,3.051160895772623,1.9784344895813617
8,3.0558282527552576,2.045552535534729
8,2.9526754947713703,2.0576499309696907
8,2.9219398135364587,1.9623605139722458
8,2.931548670338588,1.997711299657063
8,3.002841728482404,2.055160701046447
8,2.980118480808291,2.104930130883516
8,3.0334111575743488,2.0781273971365586
9,3.0125696635083172,1.9907278347595658
9,3.0132447430167035,1.9618210384603756
9,2.9974307632555868,1.9368609887285173
9,2.969280102800588,1.9657684712628094
9,3.014518710380061,1.920248167366606
9,2.963795378134904,1.9742211256324638
9,2.9984502840047473,1.9451980368669306
9,2.977985526337823,2.0708912882327373
9,2.9937651511974988,2.0667859834526636
9,3.009997451270127,1.9360888614194742
9,2.9577098324253344,2.0627210869673416
9,2.992195518356638,2.0671738337978405
9,2.996401254728782,2.0198755246037305
9,3.029860670291802,1.9407396528357324
9,2.975020094013804,1.9682872506341782
10,2.92915257342794,1.999967124464237
10,3.029367556634165,1.925968075929061
10,3.0134493775930187,1.974683838375481
10,2.946004350159473,2.0812067096374114
10,3.0616052176625987,1.9664500745384144
10,3.0512087312502816,1.9907953625078778
10,3.002605429310653,2.0394555954558946
10,2.9798749078327678,2.0371831787233283
10,2.949263989909335,1.9516800361389883
10,2.998517684197193,1.9606474629831696
10,3.0430119303705694,2.063742750516396
10,3.0110330438969046,1.9157158051457395
10,2.996800385007874,2.0871909761638325
10,2.9916717218987414,2.0387806756017857
10,2.942220222203469,2.1036313213928923
